686.1554565	381.7835693
834.1646118	380.3858032
981.8851318	377.7701111
1129.854858	376.7689819
1276.677246	374.6139526
1424.030273	372.6229553
1571.080322	370.9486694
1718.179199	368.9393311
1864.873535	367.5192261
2010.915039	365.7790222
2157.675537	363.4911804
2304.101318	361.7437134
2450.185059	360.0851746
2596.51001	358.5682068
2742.728271	356.745636
2888.486572	355.0548401
3034.522949	353.108551
3180.679199	350.9143982
3326.945801	349.362854
3472.318359	347.0039978
3618.564697	344.9510803
681.3831177	514.3293457
830.3997192	512.2683105
978.7695923	511.0647278
1127.390625	509.5340271
1275.154175	507.6478577
1423.157349	505.4252319
1571.052124	503.6948547
1719.335205	502.409729
1866.21582	499.8035889
2013.846924	498.5950012
2160.347412	495.8265381
2307.448486	494.0220642
2454.897705	492.6474304
2601.745605	490.3966064
2749.355469	488.6216431
2895.756348	487.1400146
3042.32666	484.7474365
3189.00708	483.3406067
3335.756592	481.1020203
3482.468994	478.9402161
3628.856934	476.5336914
677.2322388	648.9141235
826.3342896	646.9172974
975.8977051	645.4977417
1124.765991	643.7821655
1273.569946	641.2693481
1422.254517	638.8106689
1570.804932	637.0187378
1718.860718	635.4133911
1867.760376	633.6443481
2015.534424	631.272522
2163.499512	629.5653687
2311.535156	627.6988525
2459.26123	626.1412354
2607.536133	623.9436646
2754.999756	621.8154907
2902.105469	620.2944336
3049.561523	618.065979
3197.475586	616.4824829
3344.926758	614.1610107
3492.49707	612.0773315
3639.314697	609.991272
672.3809814	784.3930054
822.4300537	782.6116943
972.741333	780.5059814
1122.236084	778.4419556
1271.678101	776.6132202
1421.59375	774.3590088
1571.600342	772.552002
1720.430176	770.3617554
1869.503418	768.6129761
2017.825195	767.0029297
2167.447266	764.8406372
2314.831055	762.671814
2464.302979	761.0721436
2612.649414	758.6407471
2760.921387	756.9494629
2909.260498	754.9262085
3058.006836	753.4127808
3206.159424	751.3344727
3354.132324	748.8467407
3502.769775	747.0215454
3650.29248	744.5852051
667.6236572	921.5532227
818.3114014	919.3987427
969.2061768	917.2942505
1119.922363	915.2377319
1270.016968	913.1791382
1420.304321	911.0537109
1571.333374	908.977356
1720.591187	906.6703491
1870.818604	905.0438232
2020.259521	902.9423828
2170.254395	900.9338989
2319.198242	898.9772339
2468.714844	897.1826172
2617.928223	895.4313965
2767.525146	893.2489624
2916.671875	891.4552612
3065.430908	889.3028564
3214.550537	887.1916504
3363.046143	884.7000122
3512.142578	882.8635254
3661.383301	880.5823364
662.6828613	1059.745972
814.4147339	1057.528564
966.2302856	1054.966919
1117.313354	1053.120361
1268.533936	1051.253784
1419.613159	1048.742676
1570.540161	1047.333008
1721.459961	1045.271118
1871.751953	1042.897217
2022.908203	1039.977905
2173.234375	1038.690186
2323.299072	1036.184204
2473.654053	1034.450806
2623.366455	1032.772095
2773.670654	1030.469116
2923.512695	1029.040283
3073.919434	1026.754395
3223.290527	1024.634155
3373.159424	1022.462341
3523.062256	1020.064758
3673.248047	1017.846985
657.6588745	1199.529785
809.9268799	1197.412109
962.2601929	1195.618164
1115.231934	1192.654907
1266.695435	1190.278809
1418.762207	1188.973633
1570.453857	1186.399536
1722.033691	1184.087524
1873.060547	1181.978149
2025.215942	1179.91748
2176.307373	1177.780884
2327.605469	1175.616577
2478.779053	1173.643311
2629.398193	1171.881714
2780.294189	1169.409058
2931.047607	1167.554321
3081.490723	1164.959351
3232.031982	1163.810547
3382.746582	1161.613159
3533.114014	1158.896606
3683.973633	1156.603638
652.8587036	1341.091187
805.8912964	1338.169678
959.3200684	1336.238037
1112.040161	1334.071167
1265.012939	1332.112793
1417.47937	1329.190796
1570.750488	1326.920044
1723.055298	1325.359741
1875.5802	1323.001953
2027.578491	1321.054932
2179.718262	1318.732178
