basioccipital_proc_ant	-10.0489351489364	-2.53074704195544	24.1402185681542
basipterygoid_proc_lat_R	-13.0260233675637	1.64699365155912	31.814848330158
basipterygoid_proc_med_L	-9.07557053902218	-1.64308637161967	31.6018329751829
basipterygoid_proc_med_R	-10.979767400131	-1.22974779194946	31.7489192159168
basipterygoid_proc_post_L	-7.68397916381976	-1.68161868208988	28.6016141229027
basipterygoid_proc_post_R	-12.3219526179058	-0.53653189720217	28.6991909450822
cranium_occipital	-6.9009113785618	17.8469831754463	6.48074776992206
foramen_magnum_inf	-10.1731047920301	0.675805634145876	9.61939849726506
foramen_magnum_sup	-8.61023084425948	8.48739759311449	4.2292958690687
jugal_tubercle_R	-21.9651027018599	-1.8505323493431	50.9910279693036
jugal_upperbeak_L	-1.62001512115527	-8.15778884317569	65.7735394695003
jugal_upperbeak_R	-19.3025637687154	-4.24250710093776	66.4642855177821
mand_condyle_quadrate_lat_L	3.32357167432488	-11.8200774270076	24.2408853879118
mand_condyle_quadrate_lat_R	-26.6972033672099	-6.10043425305614	24.4368487812225
mand_condyle_quadrate_med_L	-0.869482471778388	-10.4093206886526	25.4888274167023
mand_condyle_quadrate_med_R	-22.1276021701801	-6.09984545018168	25.5527933279541
nasalfrontalhinge_cranium_R	-15.2360225903225	11.9457694414725	60.7240428598402
occipital_condyle	-10.3752699026858	-1.00703393805239	8.51614957326388
opisthotic_process_L	-0.0975520210782971	-8.75559915763632	11.146337357836
opisthotic_process_R	-22.5035069379288	-5.43738761817801	11.1453608253191
otic_proc_tubercle_R	-21.7411875324754	4.4899317041224	19.7869546453864
postorbital_process_dist_inf_L	7.7420526362366	0.548444216808929	32.7793227455375
postorbital_process_dist_inf_R	-26.8375105857597	6.46270373120621	32.6668786132652
pterygoid_crest_R0001	-13.4912909949762	-1.74076581900837	37.4093282862612
pterygoid_crest_R0002	-14.6858433463588	-2.519297071438	36.7709954497276
pterygoid_crest_R0003	-15.4103709579267	-3.01450236903778	35.4409647460583
pterygoid_crest_R0004	-15.7124712746164	-3.40275485544253	33.915165086396
pterygoid_crest_R0005	-16.1995759974539	-3.45956280893806	32.3936380615142
pterygoid_crest_R0006	-16.8943328222296	-3.32903669589395	30.9585727702402
pterygoid_crest_R0007	-17.7661148875671	-3.27268691410369	29.6296140073456
pterygoid_crest_R0008	-18.804982168337	-3.37266727250294	28.4449491547329
pterygoid_crest_R0009	-19.9659358406296	-3.70336727908348	27.4448303409077
pterygoid_crest_R0010	-21.1869172902086	-4.23768396731695	26.6683783195008
pterygoid_palatine_L	-7.72416572553691	-3.64975095051159	36.1773742838636
pterygoid_palatine_R	-12.8669472571183	-2.08660241180324	36.2487863618128
quadrate_cranium_lc_R	-22.121678371041	5.05144282215923	17.1730669916466
quadrate_jugal_L	4.78772515707407	-9.30817240838998	20.0071553894304
quadrate_jugal_R	-27.3746115891792	-4.06478309515387	19.9301210529525
quadrate_pterygoid_L	-1.87234377383463	-7.60228617031127	25.9082497969075
quadrate_pterygoid_R	-20.5230234733282	-3.96949334802465	25.921973905454
tomium_prox_L	-0.686128323515355	-9.69718009977593	60.1358959351116
tomium_prox_R	-21.5207044437634	-6.20250304762215	60.4847906997279
tomium_R0001	-12.9109868573169	-20.3214858627851	112.152331191429
tomium_R0002	-14.0565984234914	-19.8710737639549	112.227601816865
tomium_R0003	-15.1410242338584	-19.4221592048836	112.112749219521
tomium_R0004	-16.1639148792132	-18.9306632119519	111.770426920153
tomium_R0005	-17.0848803198703	-18.4048213024045	111.223338855086
tomium_R0006	-17.8871393234942	-17.8244315412924	110.515236830656
tomium_R0007	-18.5460611933695	-17.2459746468892	109.693422227179
tomium_R0008	-18.9642073054258	-16.7985567578489	108.634317424462
tomium_R0009	-19.4673757734269	-16.4489275648791	107.574630603851
tomium_R0010	-19.9970204045161	-16.0881098733756	106.528704063902
tomium_R0011	-20.3948833573303	-15.550535646117	105.503851578712
tomium_R0012	-20.7046659402055	-14.8748265685205	104.520702763777
tomium_R0013	-20.9648613473695	-14.0212317949776	103.695047398892
tomium_R0014	-21.1836316633172	-13.3149556950736	102.717710397029
tomium_R0015	-21.3503790713248	-12.7999318557181	101.612179327273
tomium_R0016	-21.4729950129806	-12.3847412906313	100.458172917386
tomium_R0017	-21.5582998549584	-12.0395532922438	99.2778036539924
tomium_R0018	-21.6130162391419	-11.7374070123259	98.0834072914803
tomium_R0019	-21.6441401629373	-11.4401362446283	96.886926702127
tomium_R0020	-21.6590998992196	-11.1572837832385	95.6866721617467
tomium_R0021	-21.6765641796761	-10.9068387235435	94.4793444734075
tomium_R0022	-21.6959705880682	-10.6930926161386	93.2650352635648
tomium_R0023	-21.7169535304299	-10.5183828205863	92.0449311819354
tomium_R0024	-21.7392925750971	-10.3835671831914	90.8196321848294
tomium_R0025	-21.762456938693	-10.2919673272709	89.5911896894032
tomium_R0026	-21.7860893224128	-10.2453093124255	88.3597680953977
tomium_R0027	-21.8103209643979	-10.2406538906806	87.1277425635658
tomium_R0028	-21.8420504324799	-10.2175016486064	85.8958891903083
tomium_R0029	-21.8804561635511	-10.1828521334677	84.6643180565742
tomium_R0030	-21.9252201008833	-10.1392049644469	83.4331975704932
tomium_R0031	-21.9758215838646	-10.0907318156091	82.2023797993904
tomium_R0032	-22.0328292348987	-10.0321704766671	80.9726391504327
tomium_R0033	-22.0946578555578	-9.97657284376743	79.743160129745
tomium_R0034	-22.1618846517966	-9.91901258955162	78.5133931507977
tomium_R0035	-22.2343559437661	-9.86015929380574	77.2839719333586
