basioccipital_proc_ant	-59.2669709293395	13.3604218869573	28.7104827579566
basipterygoid_proc_med_L	-52.2056450910184	15.0635950898093	30.8663928058989
basipterygoid_proc_med_R	-52.1502654665109	13.3711428948954	31.841578682865
basipterygoid_proc_post_L	-55.1230049136535	16.1740386722064	29.7731173732412
basipterygoid_proc_post_R	-55.1200196333523	11.8131624327255	31.9609800770133
foramen_magnum_sup	-81.0827307341187	16.4658724319831	34.3903077284625
jugal_upperbeak_L	-17.4717125858766	22.7153913600913	30.0084148446986
jugal_upperbeak_R	-18.055176065906	6.98693424254172	39.0626276181572
mand_condyle_quadrate_lat_L	-57.2238181340439	23.859697186295	16.5293019617954
mand_condyle_quadrate_lat_R	-58.0483719886578	-3.4621401161626	30.7202717797014
mand_condyle_quadrate_med_L	-56.0650607091688	20.0263331111551	19.1225417610849
mand_condyle_quadrate_med_R	-56.9548972708436	1.28244152281838	29.5939258294102
occipital_condyle	-74.7818469312966	12.2662098235146	26.752938035484
opisthotic_process_L	-70.4748673697082	19.6255865032295	16.544534513002
opisthotic_process_R	-70.6183802040792	-0.398190393335871	26.85658614102
postorbital_process_dist_inf_L	-51.6110881667749	31.8480187144523	28.2298489703693
postorbital_process_dist_inf_R	-52.7923444882711	0.536350607540061	43.627677649425
pterygoid_crest_R0001	-46.5138584893296	11.2187401295094	33.327243435836
pterygoid_crest_R0002	-46.54971378392	11.1785009130943	33.3391192052901
pterygoid_crest_R0003	-46.5482932207273	11.13504014379	33.3183639049927
pterygoid_crest_R0004	NA	NA	NA
pterygoid_crest_R0005	NA	NA	NA
pterygoid_crest_R0006	NA	NA	NA
pterygoid_crest_R0007	NA	NA	NA
pterygoid_crest_R0008	NA	NA	NA
pterygoid_crest_R0009	NA	NA	NA
pterygoid_crest_R0010	NA	NA	NA
pterygoid_crest_R0011	NA	NA	NA
pterygoid_crest_R0012	NA	NA	NA
pterygoid_crest_R0013	NA	NA	NA
pterygoid_crest_R0014	NA	NA	NA
pterygoid_crest_R0015	-46.5879559522682	10.6454057162767	33.1247120521669
pterygoid_crest_R0016	-46.5970975182494	10.6066600935597	33.1183068829145
pterygoid_crest_R0017	-46.6052964642961	10.5657646488705	33.0983952499246
pterygoid_crest_R0018	-46.6141208162747	10.5256277653219	33.0788218873559
pterygoid_crest_R0019	-46.6250420723745	10.4889723464966	33.072573698082
pterygoid_crest_R0020	-46.6350565954571	10.4503074550678	33.0536569708832
pterygoid_crest_R0021	-46.647033871825	10.4149183117838	33.0472218605268
pterygoid_crest_R0022	-46.6581606810692	10.3776692155029	33.0289379646752
pterygoid_crest_R0023	-46.6710158923784	10.3374693482061	33.0091714995214
pterygoid_crest_R0024	-46.6858059810361	10.300432559372	33.0011035853401
pterygoid_crest_R0025	-46.6998987951893	10.2617683817317	32.9820220701453
pterygoid_crest_R0026	-46.7156871198912	10.2258738175157	32.9729071373736
pterygoid_crest_R0027	-46.7319689216005	10.190574051402	32.9634782617995
pterygoid_crest_R0028	-46.747762223843	10.1541014034592	32.9453766755241
pterygoid_crest_R0029	-46.7650468560269	10.1200875933495	32.9359597832958
pterygoid_crest_R0030	-46.7818754919983	10.0850051942234	32.9184813944214
pterygoid_crest_R0031	-46.8000888753412	10.0522258776965	32.9090702453777
pterygoid_crest_R0032	-46.8178787073077	10.0184794851647	32.8921919237115
pterygoid_crest_R0033	-46.8369504019465	9.98688528730825	32.8827807644828
pterygoid_crest_R0034	-46.8563932824601	9.95580594956195	32.8730832608291
pterygoid_crest_R0035	-46.8774372090615	9.92079874022344	32.8554682989259
pterygoid_crest_R0036	-46.8996888235723	9.88776134953566	32.8442156820414
pterygoid_crest_R0037	-46.9223679754292	9.8552998485831	32.8327319754048
pterygoid_crest_R0038	-46.9454573354946	9.82340364954612	32.821026492614
pterygoid_crest_R0039	-46.968422719079	9.79112796903519	32.8046395996532
pterygoid_crest_R0040	-46.9923394735175	9.76043552665148	32.7930141940357
pterygoid_crest_R0041	-47.0166154343365	9.73027477148718	32.7811794058765
pterygoid_crest_R0042	-47.0408302464089	9.69990679542023	32.7656532852058
pterygoid_crest_R0043	-47.0658323128212	9.67087846134705	32.7538942731195
pterygoid_crest_R0044	-47.0911464197035	9.64235025484728	32.741937882828
pterygoid_crest_R0045	-47.1167581513682	9.61431304219294	32.7297924875784
pterygoid_crest_R0046	-47.1424063455918	9.58631423590766	32.7153399100718
pterygoid_crest_R0047	-47.168621295187	9.55932190415674	32.7032697952409
pterygoid_crest_R0048	-47.1950914068349	9.53279150656983	32.6910219624943
pterygoid_crest_R0049	-47.2218037288094	9.50671463978868	32.6786042441708
pterygoid_crest_R0050	-47.2486433392802	9.48090004187855	32.6651460628209
pterygoid_crest_R0051	-47.2758482218883	9.45578740727974	32.6528034354059
pterygoid_crest_R0052	-47.3032571479124	9.43110154527153	32.6403015273423
pterygoid_crest_R0053	-47.3308585019105	9.40683472412787	32.6276476603325
pterygoid_crest_R0054	-47.3586409765673	9.38297935648266	32.6148489651039
pterygoid_crest_R0055	-47.3866659758086	9.35965696139464	32.6025320284278
pterygoid_crest_R0056	-47.4148185872569	9.33667447263313	32.5898113197522
pterygoid_crest_R0057	-47.4431189854153	9.31407927121669	32.5769554492845
pterygoid_crest_R0058	-47.4715570551143	9.29186437627678	32.5639710805476
pterygoid_crest_R0059	-47.5001229550863	9.27002293651891	32.5508646988235
pterygoid_crest_R0060	-47.5290348810883	9.24895212687231	32.5395855176898
pterygoid_crest_R0061	-47.5578640214969	9.22790105091677	32.5265598312961
