3789.953369	2570.187744
3643.545654	2569.843506
3498.021729	2570.593262
3352.039062	2570.450439
3206.804688	2570.794678
3061.292969	2570.535645
2915.572266	2571.064209
2769.713135	2571.381348
2624.67041	2571.741211
2479.523926	2571.724121
2334.519775	2572.315186
2189.87207	2572.363281
2044.468018	2572.859375
1899.072266	2572.721191
1754.261841	2573.364014
1609.370605	2573.32373
1464.44043	2573.948242
1319.514404	2573.911621
1174.326538	2574.67334
1029.620972	2574.920166
884.4801636	2575.494385
3789.713135	2425.045654
3643.243896	2425.280273
3497.622803	2424.9375
3351.743164	2425.264648
3206.224609	2425.630371
3060.415527	2425.748291
2915.477051	2426.202148
2769.764648	2426.382324
2624.626221	2426.670166
2479.276123	2426.567139
2334.343018	2427.493652
2189.451172	2427.795166
2044.180908	2427.604736
1899.283203	2428.006592
1753.77002	2428.435303
1609.000977	2428.713379
1464.210938	2429.042236
1319.445557	2429.369141
1174.313965	2429.826172
1029.494995	2430.337646
884.0499878	2430.92749
3788.901367	2280.039307
3643.243896	2279.995361
3497.561768	2279.981201
3351.568604	2280.390137
3206.408203	2280.626465
3060.54541	2281.28833
2915.194092	2281.742188
2769.691162	2281.675781
2624.289795	2282.264893
2479.694336	2282.42041
2334.556641	2282.516602
2189.407471	2282.958008
2044.290527	2282.943359
1898.736328	2283.656494
1753.737915	2283.990723
1609.170898	2284.174561
1464.009033	2284.43335
1318.755127	2284.596924
1173.751343	2285.335449
1028.786865	2285.388672
884.4020996	2286.197266
3788.916992	2135.091064
3642.881348	2135.118164
3497.065186	2135.609619
3351.606934	2135.704834
3205.945801	2135.919678
3060.363281	2136.205078
2914.525879	2136.655518
2769.455322	2137.07373
2623.702393	2137.403809
2479.616943	2137.623291
2333.510986	2137.809814
2189.684082	2138.154541
2043.546753	2138.218262
1898.772339	2138.968262
1753.612305	2138.832764
1608.837769	2139.268799
1463.676636	2139.097412
1319.168823	2139.910889
1173.460449	2140.476562
1028.397705	2141.025391
883.9129639	2141.351318
3788.699219	1989.873291
3642.839111	1990.29187
3496.827393	1990.242554
3351.311279	1990.721924
3205.906982	1991.329834
3060.547607	1991.592773
2914.629639	1992.152466
2769.426025	1992.208984
2624.120605	1992.538574
2478.871826	1993.081909
2333.82959	1993.229004
2188.75415	1993.315308
2043.899292	1993.703369
1898.668091	1994.089478
1753.623413	1994.704346
1608.353638	1994.434692
1463.657837	1994.552856
1318.708008	1995.175415
1173.565186	1995.643188
1028.651245	1996.001099
884.007019	1996.949707
3788.533203	1844.884277
3642.825928	1845.444702
3496.981201	1845.941895
3351.384277	1845.921875
3205.815186	1846.671631
3060.27417	1847.011719
2914.674072	1846.940308
2769.539551	1847.376099
2624.508545	1847.760498
2478.258301	1848.653076
2333.364746	1848.359741
2188.524658	1849.213745
2043.156738	1849.307373
1898.439819	1849.231323
1752.923218	1849.84082
1608.551147	1850.12854
1463.276367	1850.246338
1318.602051	1850.69397
1172.786987	1850.468018
1028.086426	1851.49292
882.9239502	1851.684326
3789.181396	1700.078857
3643.047607	1700.367798
3497.09082	1700.146973
3351.287354	1701.670166
3205.831543	1701.896973
3060.02832	1701.862183
2914.716553	1702.56665
2769.054199	1702.85144
2624.225098	1703.149048
2478.76416	1703.843872
2333.589844	1703.884277
2188.319092	1704.390991
2043.258911	1704.866699
1897.687134	1704.589111
1753.260498	1705.301147
1607.943604	1705.548706
1462.983154	1706.092041
1318.144653	1705.687256
1173.264526	1706.254761
1027.807007	1707.149902
883.1204224	1707.393921
3788.558594	1555.130981
3642.58252	1555.675415
3496.560059	1555.869385
3351.082764	1556.529785
3205.655029	1557.233765
3060.275879	1557.830322
2914.144531	1557.808594
2768.894531	1558.10083
2623.825195	1558.220215
2478.281494	1558.927002
2332.902588	1559.068237
2187.925049	1559.688354
2042.942017	1559.931519
1897.699097	1560.396973
1752.654541	1560.742432
1607.7854	1560.954956
1462.499878	1561.08728
1317.231689	1561.985596
1172.851929	1561.742188
1027.3125	1562.321899
