pterygoid_crest_R0001	3263	1358
pterygoid_crest_R0002	3263.85831554593	1358.36023983076
pterygoid_crest_R0003	3264.73139637216	1358.70153400542
pterygoid_crest_R0004	3265.61863019203	1359.02437731138
pterygoid_crest_R0005	3266.51942008794	1359.32925351206
pterygoid_crest_R0006	3267.43318417369	1359.61663557809
pterygoid_crest_R0007	3268.35935526381	1359.88698591375
pterygoid_crest_R0008	3269.29738054982	1360.14075657872
pterygoid_crest_R0009	3270.24672128322	1360.37838950546
pterygoid_crest_R0010	3271.20685246509	1360.60031671197
pterygoid_crest_R0011	3272.08822607626	1360.78871183806
pterygoid_crest_R0012	3272.97688891905	1360.96464106265
pterygoid_crest_R0013	3273.87244765209	1361.12843962559
pterygoid_crest_R0014	3274.77451924435	1361.28043522373
pterygoid_crest_R0015	3275.68273074516	1361.42094816981
pterygoid_crest_R0016	3276.596719059	1361.55029154801
pterygoid_crest_R0017	3277.51613072507	1361.66877136632
pterygoid_crest_R0018	3278.44062170148	1361.77668670585
pterygoid_crest_R0019	3279.36985715391	1361.87432986704
pterygoid_crest_R0020	3280.30351124883	1361.96198651286
pterygoid_crest_R0021	3281.24126695098	1362.03993580915
pterygoid_crest_R0022	3282.18281582513	1362.10845056196
pterygoid_crest_R0023	3283.12785784205	1362.16779735225
pterygoid_crest_R0024	3284.07610118856	1362.21823666766
pterygoid_crest_R0025	3285.02726208153	1362.26002303168
pterygoid_crest_R0026	3285.98106458591	1362.29340513012
pterygoid_crest_R0027	3286.93724043648	1362.31862593504
pterygoid_crest_R0028	3287.89552886351	1362.33592282609
pterygoid_crest_R0029	3288.85567642196	1362.34552770935
pterygoid_crest_R0030	3289.8174368244	1362.34766713376
pterygoid_crest_R0031	3290.78057077744	1362.34256240518
pterygoid_crest_R0032	3291.74484582159	1362.33042969803
pterygoid_crest_R0033	3292.71003617458	1362.31148016472
pterygoid_crest_R0034	3293.67592257792	1362.28592004275
pterygoid_crest_R0035	3294.64229214685	1362.25395075969
pterygoid_crest_R0036	3295.60893822331	1362.21576903591
pterygoid_crest_R0037	3296.57566023218	1362.17156698528
pterygoid_crest_R0038	3297.54226354052	1362.12153221373
pterygoid_crest_R0039	3298.50855931978	1362.06584791584
pterygoid_crest_R0040	3299.47436441104	1362.00469296935
pterygoid_crest_R0041	3300.439501193	1361.93824202784
pterygoid_crest_R0042	3301.4037974529	1361.86666561138
pterygoid_crest_R0043	3302.36708626013	1361.79013019543
pterygoid_crest_R0044	3303.32920584257	1361.70879829776
pterygoid_crest_R0045	3304.28999946556	1361.62282856373
pterygoid_crest_R0046	3305.2493153135	1361.5323758497
pterygoid_crest_R0047	3306.20700637393	1361.43759130475
pterygoid_crest_R0048	3307.16293032414	1361.33862245071
pterygoid_crest_R0049	3308.11694942021	1361.23561326054
pterygoid_crest_R0050	3309.0689303884	1361.1287042351
pterygoid_crest_R0051	3310.01874431895	1361.01803247829
pterygoid_crest_R0052	3310.96626656207	1360.90373177067
pterygoid_crest_R0053	3311.91137662623	1360.78593264157
pterygoid_crest_R0054	3312.85395807867	1360.6647624396
pterygoid_crest_R0055	3313.79389844796	1360.54034540189
pterygoid_crest_R0056	3314.7310891288	1360.4128027217
pterygoid_crest_R0057	3315.66542528872	1360.28225261471
pterygoid_crest_R0058	3316.59680577696	1360.14881038399
pterygoid_crest_R0059	3317.5251330352	1360.01258848351
pterygoid_crest_R0060	3318.45031301031	1359.8736965804
pterygoid_crest_R0061	3319.37225506893	1359.73224161589
pterygoid_crest_R0062	3320.29087191395	1359.58832786501
pterygoid_crest_R0063	3321.20607950277	1359.44205699502
pterygoid_crest_R0064	3322.11779696741	1359.29352812259
pterygoid_crest_R0065	3323.02594653628	1359.14283786992
pterygoid_crest_R0066	3323.93045345768	1358.99008041952
pterygoid_crest_R0067	3324.831245925	1358.83534756796
pterygoid_crest_R0068	3325.72825500355	1358.67872877847
